INSEE_COM;Annee;NbMaisonsVendues;NbAppartsVendus;PrixMoyen;Prixm2Moyen;SurfaceMoy
22318;2020;7;0;79814.2857142857;1277.71428571429;75
22318;2021;7;0;140136.428571429;1698.42857142857;92.1428571428571
22319;2018;8;1;185000;1886.66666666667;91.6666666666667
22319;2019;7;1;132687.5;1961.5;86
22319;2020;9;1;158158.9;1954.8;96.4
22319;2021;9;0;237243.888888889;2350.55555555556;105
22320;2018;2;0;25000;472;53
22320;2019;4;0;94500;1092;87.25
22320;2020;5;0;110400;2351.8;70.6
22320;2021;6;0;115033.333333333;885.166666666667;125.833333333333
22321;2018;29;0;77362.0689655172;879.379310344828;86.3448275862069
22321;2019;38;0;84715.7894736842;886.368421052632;86.4736842105263
22321;2020;41;0;71274.3902439024;851.585365853659;88.9756097560976
22321;2021;31;0;94319.3548387097;1109.61290322581;93.7096774193548
22322;2018;5;0;101100;1180.6;93.8
22322;2019;2;0;102500;1135;91
22322;2020;8;0;112375;1365.125;83.5
22322;2021;7;0;82071.4285714286;1037.42857142857;89.8571428571429
22323;2018;15;0;131113.333333333;1306.86666666667;98.9333333333333
22323;2019;19;0;135844.736842105;1422.57894736842;92.3684210526316
22323;2020;11;0;130136.363636364;1504.36363636364;86.6363636363636
22323;2021;14;0;191112.857142857;2245.14285714286;88.7142857142857
22324;2018;21;0;204301.428571429;1848.2380952381;108.238095238095
22324;2019;12;0;167166.666666667;1507.5;110.25
22324;2020;26;0;261472.807692308;2104.88461538462;121.115384615385
22324;2021;18;0;228113.388888889;2254.77777777778;103.666666666667
22325;2018;70;54;163971.467741935;2352.51612903226;73.3225806451613
22325;2019;78;58;185593.477941176;2513.00735294118;78.0220588235294
22325;2020;76;56;204938.295454545;2650.55303030303;83.0833333333333
22325;2021;71;54;234766.904;3285.872;75.264
22326;2018;7;0;151802.857142857;1362.42857142857;108.857142857143
22326;2019;10;0;136150;1271.8;106.3
22326;2020;4;0;128000;1434.25;93.25
22326;2021;8;0;189525;1843.75;104.5
22327;2018;19;0;203124.210526316;1781.26315789474;114.263157894737
22327;2019;27;0;188736.666666667;1747.59259259259;110.814814814815
22327;2020;27;0;178337.037037037;1931.03703703704;92.5185185185185
22327;2021;24;0;220887.166666667;2229.875;101.166666666667
22328;2018;11;0;75100.9090909091;1061;72.9090909090909
22328;2019;13;0;60227.7692307692;768.384615384615;78.3846153846154
22328;2020;5;0;93100;965.8;89.6
22328;2021;4;0;90500;1229.5;74
22330;2018;3;0;70633.3333333333;594.333333333333;118.666666666667
22330;2019;6;0;70750;752.166666666667;95
22330;2020;10;0;91755.5;1306.3;81.2
22330;2021;11;0;126211.363636364;1132.81818181818;116.545454545455
22331;2018;3;0;104066.666666667;1088.33333333333;98
22331;2019;2;0;176250;1671;99
22331;2020;2;0;105477.5;714.5;142
22331;2021;9;0;64544.4444444444;815.111111111111;83.5555555555556
22332;2018;5;0;92850;1135.2;76.8
22332;2019;6;0;167100;1534;110.333333333333
22332;2020;9;0;133287.777777778;1292.22222222222;102
22332;2021;2;0;177000;2089;82.5
22333;2018;12;0;102344.166666667;1089.25;99.4166666666667
22333;2019;4;0;52000;780.25;65.5
22333;2020;11;0;83045.4545454545;910.272727272727;89.5454545454545
22333;2021;20;0;95886;1072.05;93.9
22334;2018;2;0;128200;1253.5;90
22334;2019;3;0;99166.6666666667;775.333333333333;109
22334;2020;3;0;100333.333333333;941.333333333333;104.333333333333
22334;2021;4;0;106750;1506.5;87.5
22335;2018;7;0;97214.2857142857;829.571428571429;125.571428571429
22335;2020;6;0;111320.833333333;1607.5;70.3333333333333
22335;2021;15;0;106536.666666667;1044.26666666667;100.266666666667
22337;2018;17;0;81100;928.352941176471;96
22337;2019;16;0;77195.625;873.6875;82.625
22337;2020;16;0;97688.6875;1129.5625;87
22337;2021;24;0;136497.291666667;1471.16666666667;96.0416666666667
22338;2018;3;0;118500;1103;107
22338;2019;9;0;110222.222222222;1095.66666666667;98.8888888888889
22338;2020;10;0;119719;1275.9;97.8
22338;2021;12;0;141666.666666667;1323.66666666667;105.666666666667
22339;2018;39;7;154358.913043478;1562.73913043478;96.5869565217391
22339;2019;59;17;148477.815789474;1799.13157894737;84.3815789473684
22339;2020;52;14;158994.696969697;1728.0303030303;92.4242424242424
22339;2021;43;9;186284.634615385;1989.96153846154;91.7115384615385
22340;2018;16;0;130964.0625;1206.6875;112.75
22340;2019;13;0;129653.846153846;1250.07692307692;104.153846153846
22340;2020;11;0;150722.727272727;1456.09090909091;105.363636363636
22340;2021;17;0;145858.823529412;1558.11764705882;97.5882352941177
22341;2018;5;0;114445;1458;85
22341;2019;6;0;150650;1547;103.833333333333
22341;2020;11;0;117207.090909091;1064.45454545455;109.363636363636
22341;2021;13;0;127702.769230769;1471.76923076923;99.9230769230769
22342;2018;6;0;119800;1411.83333333333;90
22342;2019;6;0;138000;1350.16666666667;95
22342;2020;3;0;87333.3333333333;908.666666666667;88.3333333333333
22342;2021;10;0;189493.2;1623.4;124
22343;2018;55;26;197039.506172839;2099.0987654321;97.2345679012346
22343;2019;68;35;197140.67961165;2239.27184466019;91.5825242718447
22343;2020;76;35;206547.945945946;2587.24324324324;91.972972972973
22343;2021;85;37;246664.770491803;2738.44262295082;94.2704918032787
22344;2018;10;0;74740;881.5;84.6
22344;2019;9;0;70777.7777777778;716.444444444444;93.6666666666667
22344;2020;13;0;105865.384615385;918.538461538462;115.153846153846
22344;2021;20;0;81248;896.9;83.85
22345;2018;9;0;130498.222222222;1342.88888888889;101.333333333333
22345;2019;18;0;104534.444444444;1317.27777777778;90.5555555555556
22345;2020;16;0;100100.875;1041.9375;100.75
22345;2021;15;0;106388.333333333;1357.13333333333;84.2
22346;2018;8;0;122112.5;1181.125;112.75
22346;2019;11;0;141681.818181818;1121.90909090909;114.545454545455
22346;2020;12;0;133970.833333333;1324;103.5
22346;2021;10;0;208572;1560;130.1
22347;2018;14;1;95834.0666666667;1108.06666666667;85.9333333333333
22347;2019;23;1;139293.75;1384.54166666667;101.291666666667
22347;2020;21;0;175127.142857143;1851.04761904762;103.47619047619
22347;2021;25;0;159952.52;1660.04;99.2
22348;2018;7;0;106721.428571429;957.857142857143;105.142857142857
22348;2019;8;0;126731.25;1290.375;100.5
22348;2020;8;0;76939;1036.5;82.5
22348;2021;13;0;109365.384615385;1020.92307692308;105.846153846154
22349;2018;32;0;173563.125;1799;99.40625
22349;2019;27;0;198519;1974.66666666667;101.62962962963
22349;2020;25;0;175066;1997.76;94.56
22349;2021;36;3;223740.666666667;2144.87179487179;108.410256410256
22350;2018;2;0;145400;1580.5;92
22350;2019;5;0;121600;1377.8;89.4
22350;2020;2;0;86250;1055;65.5
22350;2021;3;0;240333.333333333;1905.66666666667;125.333333333333
22351;2018;11;0;105636.363636364;1029;101.636363636364
22351;2019;5;0;121737.2;1172.2;108.4
22351;2020;5;0;104800;799.6;122.8
22351;2021;8;0;154676.25;1270.625;121.5
22352;2018;5;0;112800;1188.6;93.4
22352;2019;4;0;117654.5;1417.75;84.5
22352;2020;3;0;134200;1487;91.6666666666667
22352;2021;3;0;172666.666666667;1200.66666666667;148.333333333333
22353;2018;39;17;218603.857142857;2561.01785714286;90.0714285714286
22353;2019;51;15;228866.924242424;2598.65151515152;92.2575757575758
22353;2020;57;8;275179.230769231;2979.41538461538;98.7538461538462
22353;2021;49;14;330632.126984127;3836.30158730159;90.2857142857143
22354;2018;8;0;120556.25;1238.625;103.125
22354;2019;11;0;112082.727272727;1167.63636363636;98.7272727272727
22354;2020;9;0;164888.888888889;1293.88888888889;126.333333333333
22354;2021;17;0;114170.588235294;1552.52941176471;82
22356;2018;4;0;142825;994.25;136
22356;2019;9;0;147327.777777778;1471.66666666667;99.2222222222222
22356;2020;10;0;176794;1480.9;121.7
22356;2021;7;0;177285.714285714;1750.28571428571;110.428571428571
22358;2018;4;0;95375;984.5;100
22358;2019;4;0;72875;1143;62.25
22358;2020;7;0;102814.285714286;1246;84.5714285714286
22358;2021;10;0;129410;1277.1;102.1
22359;2018;3;0;105966.666666667;1266.33333333333;85
22359;2019;5;0;117200;1132.6;100.2
22359;2020;12;0;183433.333333333;1338.08333333333;131.166666666667
22359;2021;14;0;97469.7857142857;1167.28571428571;87.4285714285714
22360;2018;80;13;156222.903225806;1691.24731182796;93.6344086021505
22360;2019;97;11;153584.592592593;1643.31481481481;94.9537037037037
22360;2020;78;9;167508.172413793;1620.12643678161;105.563218390805
22360;2021;122;29;170416.139072848;1913.70860927152;90.046357615894
22361;2018;14;0;124243.285714286;1331.71428571429;94.8571428571429
22361;2019;13;0;118334.615384615;1116.61538461538;102.153846153846
22361;2020;10;0;144663;1404.9;99.4
22361;2021;10;0;186618.1;1423.6;130.4
22362;2018;28;13;126735.487804878;1449.80487804878;83.0487804878049
22362;2019;37;11;123728.958333333;1323.3125;97.0416666666667
22362;2020;36;5;150643.902439024;1630.41463414634;96.0975609756098
22362;2021;41;30;146557.887323944;1647.52112676056;87.6619718309859
22363;2018;23;1;199587.083333333;2065.20833333333;108.541666666667
22363;2019;31;0;191818.161290323;1787.64516129032;106
22363;2020;27;1;259937.321428571;2557.57142857143;108.142857142857
22363;2021;26;1;264014.074074074;2678.85185185185;103.777777777778
22364;2018;30;2;164702.34375;1719.375;96.5
22364;2019;35;5;132438.15;1491.475;90.45
22364;2020;34;6;154876.2;1812;85.725
22364;2021;55;7;181120.338709677;1991.25806451613;90.9354838709677
22365;2018;1;0;40000;408;98
22365;2019;4;0;145625;1412.5;99.75
22365;2020;3;0;91000;851;107.333333333333
22365;2021;4;0;103750;973.25;105.25
22366;2018;4;1;93040.4;891;104.6
22366;2019;8;0;98523.75;1171.625;84.75
22366;2020;8;0;89500;1192.125;77.5
22366;2021;8;0;90291.875;1317.375;74.625
22368;2018;10;0;239575;1962.7;120.3
22368;2019;14;0;203164.285714286;2040.5;102.857142857143
22368;2020;9;0;200170;2030.77777777778;98.8888888888889
22368;2021;21;0;212297.19047619;2177.09523809524;106.571428571429
22369;2018;5;0;133200;1109.6;115
22369;2019;10;0;98800;988.7;99.2
22369;2020;15;0;105633.333333333;1097.93333333333;92.4
22369;2021;17;0;140585.294117647;1278.05882352941;112.647058823529
22370;2018;6;0;107833.333333333;1397.66666666667;84.8333333333333
22370;2019;5;0;135894.2;1184.4;113
22370;2020;7;0;140897.142857143;1162.71428571429;120.714285714286
22370;2021;6;0;160570;1425.83333333333;118.5
22371;2018;16;0;106109.375;996.25;117.3125
22371;2019;11;0;91382.7272727273;894.454545454545;87.1818181818182
22371;2020;11;0;82000;995.363636363636;82.7272727272727
22371;2021;12;0;143789.416666667;1278.83333333333;101.75
22372;2018;16;2;141192.222222222;1520.77777777778;91.3333333333333
22372;2019;21;2;116537.086956522;1296.13043478261;91.0869565217391
22372;2020;20;0;171655;1671.6;103.9
22372;2021;34;0;169962.911764706;1750.44117647059;97.1764705882353
22373;2019;1;0;90000;789;114
22373;2020;2;0;62500;744.5;82.5
22373;2021;6;0;73681.6666666667;999.666666666667;67.5
22375;2018;7;0;121142.857142857;1376.85714285714;101
22375;2019;12;0;141744.583333333;1458.66666666667;96.3333333333333
22375;2020;8;0;135088.75;1500.625;88.75
22375;2021;11;1;153916.666666667;1550;99.5
22376;2018;18;0;97816.6666666667;1015.27777777778;96
22376;2019;12;0;126750;1196.08333333333;122.333333333333
22376;2020;15;1;118247.5;1072.125;105.875
22376;2021;21;0;103837.523809524;1070.28571428571;97.2380952380952
22377;2018;15;0;150450;1756;87
22377;2019;18;1;204288.157894737;2001.47368421053;108.052631578947
22377;2020;16;0;191410.8125;1815.75;109.5
22377;2021;20;0;210770.8;2221.25;90.7
22378;2018;2;0;181500;1463.5;125
22378;2019;3;0;141000;1538.33333333333;91.6666666666667
22378;2020;6;0;142426.666666667;1640.83333333333;95.8333333333333
22378;2021;8;0;137425;1414;91.125
22379;2018;24;7;166060.967741935;2478.74193548387;78.0322580645161
22379;2019;36;6;173160.166666667;2480.69047619048;82.1428571428571
22379;2020;28;7;181822.485714286;2663.71428571429;74.9428571428571
22379;2021;32;3;264695.114285714;2805.05714285714;97.8571428571429
22380;2018;7;0;123785.714285714;946.142857142857;122.142857142857
22380;2019;8;0;138350;1443.75;94.75
22380;2020;12;1;110115.384615385;1360.69230769231;85.7692307692308
22380;2021;15;1;150459.375;1913.625;87.0625
22381;2018;5;0;114500;1307.2;81.6
22381;2019;2;0;132675;1735;76.5
22381;2020;3;0;134000;1197.66666666667;111.333333333333
22381;2021;10;0;134638;1379.2;97.3
22383;2018;4;1;53716;627.8;89.2
22383;2019;5;0;77000;861.4;98.6
22383;2020;5;0;163300;1024.4;144
22383;2021;6;0;119775;1055;96.3333333333333
22384;2018;13;0;106078.461538462;1200.23076923077;95.5384615384615
22384;2019;5;0;108400;1013.4;108.4
22384;2020;21;0;115401.428571429;950.333333333333;123.714285714286
22384;2021;23;0;111274.782608696;1077;104.826086956522
22385;2018;15;0;187780;1925.2;101.866666666667
22385;2019;17;0;207380.882352941;1882.05882352941;116.352941176471
22385;2020;16;0;187803.125;1829.875;106.875
22385;2021;14;0;296023.357142857;2386.21428571429;115
22386;2018;4;0;151000;1318.75;121.25
22386;2019;7;0;102864.285714286;1210.71428571429;85.7142857142857
22386;2020;7;0;101000;1222.85714285714;93.1428571428571
22386;2021;9;0;118846.666666667;1124.33333333333;103.777777777778
22387;2018;19;0;124531.578947368;1129.05263157895;108.631578947368
22387;2019;25;0;91596.16;1095.24;88.36
22387;2020;29;0;127611.379310345;1260.1724137931;102.896551724138
22387;2021;33;0;157645.454545455;1433.15151515152;113.30303030303
22388;2018;8;0;131312.5;1255;103.125
22388;2019;4;0;150375;1715.25;87
22388;2020;14;0;169103.571428571;1822.92857142857;96.8571428571429
22388;2021;19;0;181200;1684.15789473684;107.894736842105
22389;2018;48;11;138048.898305085;1541;91.0677966101695
22389;2019;46;12;135504.655172414;1554.72413793103;88.7586206896552
22389;2020;60;8;150139.823529412;1602.29411764706;95.6323529411765
22389;2021;62;20;166773.402439024;1885.68292682927;91
22390;2018;9;0;122702.555555556;1143.22222222222;101.888888888889
22390;2019;12;0;165541.666666667;1479.08333333333;112.75
22390;2020;14;0;160592.857142857;1417.21428571429;113.214285714286
22390;2021;12;0;184546.416666667;1594.41666666667;112
22391;2018;15;0;118090;1004.66666666667;114.6
22391;2019;32;0;102357.5625;933.53125;108.71875
22391;2020;24;1;125965.28;1179.96;109.2
22391;2021;30;0;144487.966666667;1286.03333333333;106
29001;2018;17;0;120193.7;1255.882;101.7059
29001;2019;13;0;140646.153846154;1567.61538461538;92.4615384615385
29001;2020;16;0;156866.9375;1643.1875;99.375
29001;2021;13;0;213950;2721.92307692308;84.7692307692308
29002;2018;13;0;136215.4;1296.385;101.9231
29002;2019;12;0;161404.583333333;1759.41666666667;105.166666666667
29002;2020;21;1;161695.772727273;1465.81818181818;110.090909090909
29002;2021;12;0;182237.5;1761.75;105.666666666667
29003;2018;62;17;131845.1;1701.924;82.6962
29003;2019;77;41;136070.13559322;1684.9406779661;83.6016949152542
29003;2020;96;45;133600.893617021;1842.08510638298;78.4255319148936
29003;2021;65;27;166380.25;2100.44565217391;79.4239130434783
29004;2018;83;2;125348.6;1287.424;99.74118
29004;2019;78;2;140456.125;1528.6;98.1625
29004;2020;106;9;142224.643478261;1486.73043478261;97.3217391304348
29004;2021;81;6;156220.287356322;1626.47126436782;97.6896551724138
29005;2018;20;0;178599;1681.65;110
29005;2019;12;0;160304.166666667;1616.33333333333;98.75
29005;2020;10;0;179370;1787;103.5
29005;2021;14;0;217392.857142857;2090.35714285714;101.642857142857
29006;2018;49;66;195523;2694.765;71.6
29006;2019;69;91;184517.0625;2584.225;71.84375
29006;2020;70;104;195500.528735632;2820.14942528736;69.1609195402299
29006;2021;51;75;207222.142857143;3029.49206349206;71.0793650793651
29007;2018;14;0;73666.57;1233.714;66.5
29007;2019;18;0;83792.6111111111;1035;82.7777777777778
29007;2020;24;0;72602.7083333333;902.708333333333;86.125
29007;2021;15;0;97946.6666666667;1188.13333333333;78.2666666666667
29008;2018;10;0;113980;1329;95.7
29008;2019;16;0;137762.5;1518.75;93.4375
29008;2020;14;0;164178.571428571;1346.07142857143;115.071428571429
29008;2021;11;0;249181.818181818;2208.54545454545;131.454545454545
29010;2018;8;0;98312.5;1081;86.75
29010;2019;15;0;124100.666666667;1151.4;109.666666666667
29010;2020;18;0;164926.388888889;1417.88888888889;125.277777777778
29010;2021;16;0;143026.25;1442.1875;105.25
29011;2018;24;0;225019.7;1835.833;121.9583
29011;2019;35;1;238802.638888889;2011.80555555556;118.833333333333
29011;2020;27;2;263511.275862069;2020.34482758621;130.862068965517
29011;2021;30;5;248370.714285714;2272.6;110.371428571429
29012;2018;8;0;47475.5;582.375;84.5
29012;2019;6;1;59804.2857142857;822.857142857143;76.4285714285714
29012;2020;2;1;50000;1148.66666666667;51.6666666666667
29012;2021;5;1;61833.3333333333;786.833333333333;85.3333333333333
29013;2018;3;0;47000;647.3333;83.66667
29013;2019;5;0;90145.8;732;116.4
29013;2020;5;0;63300;757.2;85.6
29013;2021;8;0;86625;1047.125;81.875
29014;2018;5;0;81216;850.8;104.8
29014;2019;7;0;85866.8571428571;847;98
29014;2020;7;0;116428.571428571;999.571428571429;119.285714285714
29014;2021;7;0;128214.285714286;1324;90.2857142857143
29015;2018;28;0;180782.5;1767.036;104.5357
29015;2019;38;2;168919.2;1624.8;107.45
29015;2020;28;0;199558.928571429;1841.96428571429;108.892857142857
29015;2021;36;1;191987.891891892;1974.89189189189;98.4594594594595
29016;2018;5;0;111241.4;1071.6;102.8
29016;2019;10;0;68534;975.1;75.5
29016;2020;21;0;63713.5714285714;776.761904761905;82
29016;2021;14;0;190550;2016.57142857143;92.5
29017;2018;18;0;150481.7;1533.778;100.2778
29017;2019;9;0;122790.222222222;1335.66666666667;97.8888888888889
29017;2020;12;0;173983.75;1876;96.5
29017;2021;12;0;179254.166666667;2063;88.3333333333333
29018;2018;3;0;46906.67;599;81
29018;2019;9;0;73088.4444444444;1075.44444444444;83.4444444444444
29018;2020;9;0;75416.6666666667;790.777777777778;90.2222222222222
29018;2021;12;0;73144.1666666667;952;81
29019;2018;726;2136;110456.9;1495.928;72.75961
29019;2019;784;2500;111864.706151035;1563.7158952497;71.0837393422655
29019;2020;750;2339;124668.856587893;1767.89316931046;71.1709291032697
29019;2021;728;2626;143333.874478235;2041.15474060823;70.9791293977341
29020;2018;57;0;139328.8;1253.035;112.6491
29020;2019;73;5;128420.371794872;1326.62820512821;99.7307692307692
29020;2020;73;5;138674.756410256;1373.32051282051;102.371794871795
29020;2021;51;4;134968.581818182;1342.94545454545;103.2
29021;2018;26;2;144432;1607.25;90.21429
29021;2019;46;2;161171.145833333;1659.14583333333;96.3958333333333
29021;2020;34;2;190322;1996.52777777778;93.2222222222222
29021;2021;33;0;199891.212121212;1874.78787878788;108
29022;2018;53;7;147047.3;1745.967;90.51667
29022;2019;65;13;150734.756410256;1805.23076923077;88.4487179487179
29022;2020;61;13;154339.148648649;1840.85135135135;91.3648648648649
29022;2021;38;12;204150.3;2238.46;91.72
29023;2018;58;10;232774.8;2267.5;103.1618
29023;2019;53;16;223120.884057971;2288.91304347826;96.6376811594203
29023;2020;57;27;238835.44047619;2467.70238095238;93.5952380952381
29023;2021;53;14;314189.850746269;3196.16417910448;95.2686567164179
29024;2018;68;10;87819.88;976.4359;89.47436
29024;2019;84;15;92529.6464646465;1067.0404040404;89.2222222222222
29024;2020;83;16;93924.9595959596;1149.88888888889;83.0707070707071
29024;2021;103;20;112015.243902439;1236.91869918699;91.7154471544715
29025;2018;28;1;119226;1208.517;106.9655
29025;2019;19;1;109081;1204.7;93.3
29025;2020;21;0;139330.238095238;1381.38095238095;105.428571428571
29025;2021;19;0;158468.947368421;1504.05263157895;115.684210526316
29026;2018;37;14;92770.27;1301.843;82.17647
29026;2019;61;18;90435.7721518987;1103.77215189873;81.0506329113924
29026;2020;64;10;109828.689189189;1218.93243243243;90.1216216216216
29026;2021;50;10;123957.5;1263.5;97.1666666666667
29027;2018;42;2;89555.75;901.1364;96.61364
29027;2019;44;1;89055.5555555556;919.644444444444;94.8666666666667
29027;2020;67;1;91945.2794117647;967.955882352941;97.8088235294118
29027;2021;61;3;115963.9375;1113.21875;103.84375
29028;2018;11;0;114941.9;1297.909;91
29028;2019;15;0;136733.333333333;1433.4;102.133333333333
29028;2020;25;0;138448;1514.44;96.76
29028;2021;19;0;166713.210526316;1662.78947368421;101.842105263158
29029;2018;14;0;103559.9;992;101.6429
29029;2019;17;0;85381.3529411765;1083.41176470588;77.7058823529412
29029;2020;14;0;82928.6428571429;945.642857142857;85.6428571428571
29029;2021;22;1;79613.0434782609;1035.13043478261;77.5217391304348
29030;2018;46;0;134030;1391.283;100.2609
29030;2019;62;1;120859.587301587;1277.09523809524;99.3015873015873
29030;2020;69;2;131784.014084507;1545.98591549296;95.1971830985916
29030;2021;68;2;165532.785714286;1774.22857142857;101.1
29031;2018;94;14;258087.3;2600.565;102.8519
29031;2019;80;32;207536.232142857;2457.92857142857;89.5625
29031;2020;89;21;219456.527272727;2433.6;97.2818181818182
29031;2021;63;17;304713.375;3121.95;104.8875
29032;2018;21;0;232776.2;2066.857;112
29032;2019;47;2;238565.87755102;1882.32653061224;126.632653061224
29032;2020;20;0;190434.75;1836.5;103.25
29032;2021;36;0;301926.527777778;2536.66666666667;125.083333333333
29033;2018;3;0;59333.33;815;82
29033;2019;3;0;62266.6666666667;631;97.3333333333333
29033;2020;3;0;96443.3333333333;996.666666666667;100.333333333333
29033;2021;7;1;67725;837;79.375
29034;2018;3;0;36833.33;754.3333;51
29034;2019;13;0;94312.3076923077;1081.92307692308;90.3076923076923
29034;2020;12;0;104500;1177.66666666667;89.8333333333333
29034;2021;11;0;107786.363636364;1284.63636363636;87
29035;2018;13;0;149721.1;1518.154;100.9231
29035;2019;18;0;155305.555555556;1587;116.388888888889
29035;2020;14;0;194951.642857143;1787.71428571429;112.071428571429
29035;2021;14;0;165346.428571429;1823.07142857143;98.5
29036;2018;12;0;72358.33;728.3333;102.9167
29036;2019;14;0;67130;692.214285714286;107.714285714286
29036;2020;14;0;84848.5714285714;888;96.7857142857143
29036;2021;22;0;86252.2727272727;1102.40909090909;83.6818181818182
29037;2018;46;17;216583.5;2092.397;102
29037;2019;73;12;229719.352941176;2354.68235294118;99.2470588235294
29037;2020;62;7;230047.130434783;2353.20289855072;103.898550724638
29037;2021;67;5;348966.041666667;2944.25;117.819444444444
29038;2018;12;0;77810;710.3333;115
29038;2019;21;0;96855.3809523809;950.238095238095;101
29038;2020;21;0;97316.6666666667;851.380952380952;115.857142857143
29038;2021;24;1;106548.52;1300;89.32
29039;2018;220;168;176703.7;2171.874;82.74227
29039;2019;238;199;169485.505720824;2119.70938215103;81.3135011441648
29039;2020;228;166;193376.949238579;2304.13959390863;85.3071065989848
29039;2021;205;141;230341.560693642;2679.96242774566;85.7312138728324
29040;2018;43;10;219118.1;2064.434;108.7736
29040;2019;35;8;195949.069767442;2232.18604651163;90.1162790697674
29040;2020;28;13;199431.975609756;2218.36585365854;92.780487804878
29040;2021;49;6;285661;2780.43636363636;103.236363636364
29041;2018;21;0;143058.6;1445;98.52381
29041;2019;20;0;122090;1299.45;98.75
29041;2020;36;0;117777.777777778;1160.41666666667;102.861111111111
29041;2021;22;0;117931.818181818;1237.40909090909;96.3636363636364
29042;2018;116;19;162657.9;1977.037;85.98519
29042;2019;157;45;170686.02970297;2040.94554455446;86.4554455445545
29042;2020;157;42;190397.618090452;2258.09547738693;86.537688442211
29042;2021;108;40;214185.844594595;2668.77702702703;85.6689189189189
29043;2018;22;0;169462.7;1712.636;100.8182
29043;2019;26;0;175967.307692308;1612.19230769231;109.538461538462
29043;2020;26;0;188003.846153846;1765.5;107.461538461538
29043;2021;25;0;188680;1739.08;110.88
29044;2018;13;0;108867.1;1193.615;101.4615
29044;2019;17;0;120548.235294118;1245.58823529412;97.1176470588235
29044;2020;28;0;120720.5;1225.03571428571;104.035714285714
29044;2021;15;0;121750.4;1325.93333333333;96.4
29045;2018;20;0;163205.6;1823.25;90.7
29045;2019;27;0;192683.296296296;1684.18518518519;120.111111111111
29045;2020;27;0;213850;1723.81481481481;121.814814814815
29045;2021;29;0;209652.379310345;1862.96551724138;112.413793103448
29046;2018;178;76;122044.2;1416.85;88.92913
29046;2019;180;134;116999.318471338;1476.73248407643;83.5828025477707
29046;2020;193;137;123897.960606061;1588.89696969697;82.0545454545454
29046;2021;162;84;162396.573170732;1950.5406504065;85.4715447154472
29047;2018;13;0;152951.7;1390.692;111.4615
29047;2019;22;0;163122.863636364;1530.86363636364;111.409090909091
29047;2020;18;0;153208.888888889;1449.16666666667;113.944444444444
29047;2021;25;0;166832.8;1721.88;101.52
29048;2018;16;0;118993.8;1227.5;94.875
29048;2019;28;0;132414.285714286;1208.64285714286;111.428571428571
29048;2020;23;1;145148.583333333;1358.95833333333;110.375
29048;2021;37;0;154907.324324324;1642.7027027027;104
29049;2018;33;0;141845.2;1249.121;118.6364
29049;2019;52;0;133488.923076923;1257.61538461538;102.403846153846
29049;2020;53;0;127513.20754717;1311.01886792453;97.5471698113208
29049;2021;47;0;161349.127659574;1635.57446808511;110.106382978723
29051;2018;78;3;169964.8;1643.025;107.037
29051;2019;107;1;156107.462962963;1566.43518518519;102.12962962963
29051;2020;76;6;166076.93902439;1732.69512195122;99.3658536585366
29051;2021;72;0;195747.888888889;1943.59722222222;103.083333333333
29053;2018;27;0;128028.1;1331.741;97.14815
29053;2019;29;0;132922.586206897;1289;104.241379310345
29053;2020;27;2;135737.931034483;1480.34482758621;96.7586206896552
29053;2021;24;0;143782.083333333;1528.625;100.666666666667
29054;2018;12;0;51750;806.25;63
29054;2019;18;0;69644.4444444444;947.888888888889;75.4444444444444
29054;2020;22;0;73586.1363636364;844.727272727273;87.3636363636364
29054;2021;17;0;94482.3529411765;1141.58823529412;83.8235294117647
29055;2018;44;3;149269.1;1443.957;105.0851
29055;2019;35;2;157039.513513514;1694.24324324324;99.4324324324324
29055;2020;34;2;142636.027777778;1472.75;96.5555555555556
29055;2021;39;2;162193.195121951;1650.82926829268;101.439024390244
29056;2018;20;0;186202.5;1905.25;101
29056;2019;21;1;171727.272727273;1686.40909090909;102.954545454545
29056;2020;19;1;191306;1889.85;102.35
29056;2021;23;0;216736.347826087;2113.13043478261;101.95652173913
29057;2018;56;12;227644.3;2331.059;99.45588
29057;2019;45;27;227347.777777778;2215.52777777778;102.458333333333
29057;2020;60;14;242040.202702703;2568.2972972973;98.3648648648649
29057;2021;48;7;318366.690909091;2908.36363636364;110.8
29058;2018;121;47;230718.9;2375.839;100.6131
29058;2019;151;59;226161.142857143;2480.05238095238;95
29058;2020;186;55;243843.012448133;2586.28215767635;98.0871369294606
29058;2021;115;56;281613.450292398;3043.54970760234;93.9941520467836
29059;2018;7;0;117692.9;1273.286;90.28571
29059;2019;12;0;97991.6666666667;1165.75;86.75
29059;2020;14;0;145496.428571429;1375.21428571429;106.5
29059;2021;14;0;166639.285714286;1787.21428571429;93.5
29060;2018;38;0;206759.7;1836.763;113.3421
29060;2019;37;0;229987.837837838;2011.21621621622;115.567567567568
29060;2020;34;1;253019.428571429;2255.57142857143;115.114285714286
29060;2021;34;1;231495.457142857;2057.8;116.8
29061;2018;40;3;203331.2;1955.209;107.814
29061;2019;57;8;192729.876923077;2004.87692307692;102.984615384615
29061;2020;68;8;203609.171052632;2112.25;98.5921052631579
29061;2021;65;9;250693.175675676;2333.51351351351;109.945945945946
29062;2018;14;1;98138.47;1014;89.86667
29062;2019;24;0;81420;858.25;96.9583333333333
29062;2020;15;0;131220;1164.86666666667;109.466666666667
